"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Commute","MTB","","","","2023-04-13","","1952.48999023438","86","377","42.695","","0.0921386107802391","5.88600015640259","","82","","","","","","0.446417814859671","1.82","","","","","","","","","","","5","2","0","0","0","0","","","","","",""
"Walking","Walk","","","","2023-04-14","","1370.22998046875","","","","","0.314238905906677","1.21099996566772","","79","","102","117","","","0.392333613761858","5.2","19","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Yoga","Other","","","","2023-04-14","","0","","","","","0.343813598155975","0","","","","71","99","","","0.527380571684118","10.32","21","0","0","0","0","0","","","","","","","","","","","","","","","",""
"SHORT SPIN - PREP","MTB","KEEP IT EASY TODAY AND SPIN IN THE 135-155 RANGE FOR MOST OF THE SPIN - KEEP IT LIGHT ON THE PEDALS AND WORK WITH A NATURAL CADENCE - ADD A FEW VERY SHORT 6-10 SEC BURSTS TODAY AS WELL - Warm up and check to see how your feeling once you spin into the 140 HR range today. How is your breathing here? How do your legs feel? --- keep most of the spin in the 140-150HR ranges but when your feeling it, add a few short 6-10 sec standing or seated bursts of speed working super hard with fast leg speed - Completely recover after each effort for 7-10 min and spin easy - only perform a few efforts (2-3) and then spin it home easy","0.75","0","2023-04-15","FEW EFFORTS - MAINLY FLUID AND EASY","6701.4501953125","120","713","267.816"," *04/16/2023 Abigail Snyder: Pre-ride with the junior team. Their course would be SUPER fun to ride without a Congo line of juniors clogging the trail haha*","0.625057518482208","2.9779999256134","","61","","127","163","","","0.696858631069032","30.05","28","6","3","1","0","0","","","","","24","5","3","2","2","2","","","","","1","5"
"Walking","Walk","","","","2023-04-15","","1680.26000976563","","","","","0.277226656675339","1.68400001525879","","65","","87","100","","","0.561173630910361","9.38","17","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-04-16","","4814.0400390625","161","802","201.881","","0.349201917648315","3.8289999961853","","57","","135","157","","","0.7558887575035","19.53","12","8","3","0","0","0","","","","","12","2","1","2","2","3","","","","","",""
"Mountain Biking","MTB","","","","2023-04-16","","5929.89990234375","124","587","197.594","","0.444748342037201","3.7039999961853","","62","","132","160","","","0.627935680596159","17.24","17","5","5","0","0","0","","","","","18","3","1","2","1","2","","","","","",""
"Mountain Biking","MTB","","","","2023-04-16","","1148.68994140625","108","803","30.5","","0.0785491690039635","4.06199979782104","","67","","126","146","","","0.540245693441511","2.06","4","0","0","0","0","0","","","","","4","0","0","0","0","0","","","","","",""
"RVA Underground #3: SS","MTB","","","","2023-04-16","","22888.9609375","206","857","1009.472"," *04/16/2023 Abigail Snyder: Pushed hard, but still felt like I had some laps left in me—even if maybe not at that pace. Super course for the SS: short punchy climbs and not much pedaling that wasn’t uphill.*","1.36202085018158","4.66800022125244","","71","","164","178","","","0.867268655523178","101.93","2","0","8","69","12","0","","","","","35","8","6","6","8","18","","","","","7","5"
"STEADY ENDURANCE","Bike","WORK A STEADY PACE IN THE 140-155 RANGES MAINLY WITH FEW BREAKS - FOCUS ON WORKING SMOOTH AND WITH A NATURAL CADENCE - Warm up and ride into the 120-130HR ranges. Check your bio feedback here. Where is your breath? Where is your PE? How do your legs feel? If you feel good fatigue, add more warm up and back off the ranges for the day- If all is feeling good then spin in the 140-155 HR range for most of the ride today - Add easier spin breaks when needed","3","","2023-04-17","FLUID SPIN, DEEP BREATH ALL DAY, CAN BE LONGER, JUST GO FOR IT","60413.87109375","181","582","2389.503"," *04/18/2023 Abigail Snyder: Felt pretty good. Back was bothering me on the second long climb. Felt like I descended as good as I ever have!*","3.65689992904663","4.58900022506714","","80","","144","162","","","0.770550206315636","216.85","61","90","82","2","0","0","","","","","71","48","52","32","11","6","","","","","7","3"
"Mountain Biking","MTB","","","","2023-04-17","","17386.169921875","124","656","602.207"," *04/18/2023 Abigail Snyder: Ride with the junior team. Pretty much set it at the upper edges of zone 2/endurance for the majority of the ride (aside from a few pushes on climbs to match the high school boys’ zone 2 climbing).*","1.36454892158508","3.53900003433228","","74","","138","164","","","0.689347976488676","64.65","32","23","30","3","0","0","","","","","50","10","8","6","4","4","","","","","5","5"
"Walking","Walk","","","","2023-04-17","","2082.88989257813","","","","","0.586840033531189","0.986000001430511","","64","","88","135","","","0.351511114602717","7.93","35","0","0","0","0","0","","","","","","","","","","","","","","","",""
"EverAthlete: RideStrong Strength","Strength","","0.75","","2023-04-18","","0","","","","","0.741379737854004","0","","","","80","100","","","0.524065269192376","22.39","44","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-04-18","","888.859985351563","","","","","0.209010288119316","1.18099999427795","","78","","98","122","","","0.405819078285343","3.67","13","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-04-18","","2239.93994140625","154","334","67.431","","0.12494833022356","4.98000001907349","","77","","","","","","0.613458666837922","4.4","","","","","","","","","","","4","2","1","0","0","0","","","","","",""
"Mountain Biking","MTB","","","","2023-04-18","","2262.90991210938","34","360","32.049","","0.508321642875671","1.23699998855591","","75","","","","","","0.343324685743077","3.04","","","","","","","","","","","29","1","0","0","0","0","","","","","",""
"Commute","Bike","","","","2023-04-19","","2717.15991210938","53","381","58.805","","0.312447249889374","2.41599988937378","","66","","","","","","0.386383196049485","4.53","","","","","","","","","","","16","1","0","0","0","0","","","","","",""
"Walking","Walk","","","","2023-04-19","","1016.17999267578","","","","","0.298981130123138","0.944000005722046","","61","","87","102","","","0.33605105331781","3.63","18","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Yoga","Other","","","","2023-04-19","","0","","","","","0.343276679515839","0","","","","84","107","","","0.544816747892257","10.99","21","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Gravel Cycling","Bike","","","","2023-04-19","","2127.38989257813","76","363","27.406","","0.0997999981045723","5.9210000038147","","71","","","","","","0.393824675490763","1.42","","","","","","","","","","","5","0","0","0","0","0","","","","","",""
"TEMPO EFFORTS","Bike","FOCUS ON STEADY SPIN IN THE 150-160 RANGE FOR 20-30 MINUTE PERIODS - STEADY EASIER SPINNING BETWEEN EFFORTS - Warm up and ride into the 130 ranges, add a few jumps, get the system going - Check your bio feedback here. When warmed up and ready, choose sections of trail or roads, especially on the hill grades and climbs, and spin mainly seated into the 150-160HR ranges for duration s of 10-20 plus minutes - Power goal can be 280 - 300 PLUS watts, just keep HR under 165 - If you feel good and can work up to 30 min efforts, go for it - Easier, steady spin for between all efforts today, 130-140's HR - Work efforts on and off all day until speed and power drops - If speed or power doesn't drop, work these all day and have fun with it - Remember, push speed and power, keep breath deep and HR in line","1.53333333333333","","2023-04-19","BE FLUID, HAVE FUN, KEEP IT SIMPLE TODAY","46883.62890625","199","536","1426.135"," *04/19/2023 Abigail Snyder: Felt strong, even though hamstrings were tight, perhaps as a result of the glute stability work I started today. Back seemed a little less sore, and even though I forgot food and was shaky towards the end, I was still putting out good power.*","1.98885691165924","6.5479998588562","","82","","143","169","","","0.862978342250896","147.79","46","20","38","25","0","0","","","","","41","22","20","17","11","9","","","","","6","5"
"STEADY ENDURANCE","Bike","WORK A STEADY PACE IN THE 140-155 RANGES MAINLY WITH FEW BREAKS - FOCUS ON WORKING SMOOTH AND WITH A NATURAL CADENCE - Warm up and ride into the 120-130HR ranges. Check your bio feedback here. Where is your breath? Where is your PE? How do your legs feel? If you feel good fatigue, add more warm up and back off the ranges for the day- If all is feeling good then spin in the 140-155 HR range for most of the ride today - Add easier spin breaks when needed","1.5","","2023-04-20","FLUID SPIN, DEEP BREATH ALL DAY, CAN BE LONGER, JUST GO FOR IT","26696.650390625","76","644","1008.579"," *04/21/2023 Abigail Snyder: Lots of start and stop with practice tonight. Doubtful I got even an hour of actual steady pedaling. Legs felt like trash anyway.*","3.71130561828613","1.99800002574921","","70","","113","167","","","0.57324912965778","120.53","183","29","16","2","0","0","","","","","170","22","12","9","5","4","","","","","",""
"Walking","Walk","","","","2023-04-20","","969.619995117188","","","","","0.258990287780762","1.03999996185303","","65","","96","120","","","0.387584727843031","4.17","16","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Yoga","Other","","","","2023-04-20","","0","","","","","0.0903636068105698","0","","","","72","87","","","0.536441741768278","2.71","5","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-04-20","","2234.4599609375","138","333","70.221","","0.141063049435616","4.40000009536743","","72","","","","","","0.580842990256339","4.48","","","","","","","","","","","6","1","1","1","0","0","","","","","",""
"Mountain Biking","MTB","","","","2023-04-20","","2170.8701171875","96","362","47.509","","0.138010561466217","4.36899995803833","","70","","","","","","0.483733174523045","3.03","","","","","","","","","","","6","1","0","0","0","0","","","","","",""
"EverAthlete: RideStrong Strength","Strength","","0.75","","2023-04-21","","0","","","","","0.708455801010132","0","","","","89","130","","","0.543806658124863","23.02","43","0","0","0","0","0","","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-04-21","","834.289978027344","","","","","0.197431668639183","1.17400002479553","","76","","103","125","","","0.393798743666276","3.27","12","0","0","0","0","0","","","","","","","","","","","","","","","",""
"TIME TRIAL/HILL CLIMB EFFORT - TEMPO TO FINISH","Bike","GOAL TODAY IS TO WARM UP WELL, GET INTO SOME TEMPO AND THEN HAMMER A TIME TRIAL EFFORT FOR 15 - 20 PLUS MINUTES - END THE DAY WITH SOME TEMPO SPIN - Warm up well today, anywhere from 15-30 minutes if outside - When ready, and have the space to maintain some intensity, roll into a steady pace for a few minutes, then tap the pedals a little faster into tempo, HR 150-160 for 5-6 minutes - And then GO for it, work a fast paced 15-20 minute effort, HR anywhere in the 160-175 range, power 250-290 plus watts - Focus more on the effort than power and HR - lay it all out there, then recover post effort - For the rest of the ride spin between tempo in the 140-150's and steady spin in the 130-140's HR.","2","","2023-04-22","JUST HAVE FUN - COULD TARGET A LONG CLIMB AND JUST HAMMER IT - DO THIS ON THE NICEST DAY OF THE WEEKEND!!","36742.19921875","138","623","1208.825"," *04/22/2023 Abigail Snyder: Trail / climb I attempted to do the 20 min effort on was just too steep, had trees down, etc. I didn’t do a great job of managing my frustration, and thanks to some gnarly allergies these past couple days, just didn’t have it in me to make a second attempt. I feel like I’m right on the edge of needing my inhaler…*","2.43669748306274","4.18900012969971","","73","","142","174","","","0.709562502611704","122.06","61","32","29","31","4","0","","","","","75","29","18","11","7","5","","","","","8","7"
"Mountain Biking","MTB","","","","2023-04-22","","14389.4404296875","85","609","281.411"," *04/22/2023 Abigail Snyder: DH / ridge trail. Did end up crashing towards the bottom, but felt SUPER descending, even after the crash.*","0.928278088569641","4.30600023269653","","66","","150","166","","","0.580673597612135","30.98","9","20","22","12","0","0","","","","","41","4","4","3","2","2","","","","","3","3"
"STEADY ENDURANCE","MTB","WORK A STEADY PACE IN THE 140-155 RANGES MAINLY WITH FEW BREAKS - FOCUS ON WORKING SMOOTH AND WITH A NATURAL CADENCE - Warm up and ride into the 120-130HR ranges. Check your bio feedback here. Where is your breath? Where is your PE? How do your legs feel? If you feel good fatigue, add more warm up and back off the ranges for the day- If all is feeling good then spin in the 140-155 HR range for most of the ride today - Add easier spin breaks when needed","1.5","","2023-04-23","FLUID SPIN, DEEP BREATH ALL DAY, CAN BE LONGER, JUST GO FOR IT","20904.23046875","157","831","906.099"," *04/24/2023 Abigail Snyder: Rode the big bike with a buddy who pushed me a little harder than I expected. Felt pretty good overall though.*","1.60380673408508","3.62100005149841","","77","","135","161","","","0.762236052432053","92.9","42","36","24","0","0","0","","","","","50","12","10","9","7","9","","","","","",""
